,price_eur,time,customer,vendor_id,price_btc_review
95,77.21,2019-06-19 09:35:21,b***l ,e48f3a6a41ff934e620940037d7c572e,0.00934938183403364
96,41.61,2019-06-17 18:31:34,u***y,e48f3a6a41ff934e620940037d7c572e,0.005003607503607503
97,102.12,2019-06-17 18:31:23,u***y,e48f3a6a41ff934e620940037d7c572e,0.01227994227994228
98,182.47,2019-06-15 13:11:39,b***n,e48f3a6a41ff934e620940037d7c572e,0.023090745732255166
99,86.53,2019-06-13 21:46:14,P***9,e48f3a6a41ff934e620940037d7c572e,0.01183461896164998
100,31.57,2019-06-13 14:34:17,c***r,e48f3a6a41ff934e620940037d7c572e,0.004317796378357678
101,164.37,2019-06-13 11:10:01,H***n,e48f3a6a41ff934e620940037d7c572e,0.022480715575250287
102,469.16,2019-06-12 21:19:34,U***r,e48f3a6a41ff934e620940037d7c572e,0.06478678745028722
103,54.68,2019-06-12 19:04:54,r***7,e48f3a6a41ff934e620940037d7c572e,0.007550817498895271
104,39.5,2019-06-12 09:31:23,k***k ,e48f3a6a41ff934e620940037d7c572e,0.005454595669465311
105,42.47,2019-06-11 22:47:37,a***s ,e48f3a6a41ff934e620940037d7c572e,0.006073216073216073
106,24.93,2019-06-11 19:56:05,3***3,e48f3a6a41ff934e620940037d7c572e,0.0035649935649935648
107,40.93,2019-06-11 14:32:18,w***t ,e48f3a6a41ff934e620940037d7c572e,0.005852995852995853
108,43.15,2019-06-10 12:36:29,T***5,e48f3a6a41ff934e620940037d7c572e,0.006087410417019355
109,495.03,2019-06-09 09:34:15,a***m,e48f3a6a41ff934e620940037d7c572e,0.07309197218243832
110,19.16,2019-06-08 17:40:39,S***o,e48f3a6a41ff934e620940037d7c572e,0.002731173292660328
111,30.13,2019-06-07 18:39:13,h***E,e48f3a6a41ff934e620940037d7c572e,0.004261608746693823
112,72.57,2019-06-06 23:41:02,z***k ,e48f3a6a41ff934e620940037d7c572e,0.010494121730076786
113,17.4,2019-06-06 22:18:51,C***5 ,e48f3a6a41ff934e620940037d7c572e,0.0025161598195306057
114,58.49,2019-06-06 17:29:50,s***8,e48f3a6a41ff934e620940037d7c572e,0.008458056772663515
115,39.5,2019-06-06 14:40:57,H***n,e48f3a6a41ff934e620940037d7c572e,0.005711972004106836
116,170.89,2019-06-06 13:15:59,a***m,e48f3a6a41ff934e620940037d7c572e,0.024711870779286507
117,28.71,2019-06-06 08:34:38,r***7 ,e48f3a6a41ff934e620940037d7c572e,0.0041516637022255
118,45.08,2019-06-06 00:35:13,B***y,e48f3a6a41ff934e620940037d7c572e,0.006518878428990788
119,43.88,2019-06-05 23:48:46,s***i,e48f3a6a41ff934e620940037d7c572e,0.006323495503804474
120,64.48,2019-06-05 18:53:30,l***y,e48f3a6a41ff934e620940037d7c572e,0.009292137422181232
121,41.14,2019-06-05 17:09:08,b***8,e48f3a6a41ff934e620940037d7c572e,0.005928637306894167
122,438.31,2019-06-05 16:06:49,U***r,e48f3a6a41ff934e620940037d7c572e,0.06316434171086005
123,94.05,2019-06-05 16:03:49,U***r,e48f3a6a41ff934e620940037d7c572e,0.013553435554530781
124,155.43,2019-06-05 09:11:31,a***m,e48f3a6a41ff934e620940037d7c572e,0.02239883560064561
125,113.93,2019-06-05 07:52:48,b***t,e48f3a6a41ff934e620940037d7c572e,0.016418319114595344
126,115.09,2019-06-04 05:54:45,a***7,e48f3a6a41ff934e620940037d7c572e,0.01686078026340849
127,179.73,2019-06-03 19:05:09,P***9,e48f3a6a41ff934e620940037d7c572e,0.02483899499709776
128,72.71,2019-06-03 18:16:50,b***l ,e48f3a6a41ff934e620940037d7c572e,0.010048647005168743
129,32.37,2019-06-03 17:46:51,k***z,e48f3a6a41ff934e620940037d7c572e,0.004473589651455264
130,118.58,2019-06-03 17:14:13,d***5,e48f3a6a41ff934e620940037d7c572e,0.016387959866220735
131,45.46,2019-06-03 16:25:11,E***e,e48f3a6a41ff934e620940037d7c572e,0.006282650156167943
132,90.01,2019-06-02 11:34:49,k***z,e48f3a6a41ff934e620940037d7c572e,0.011495676828567416
133,496.58,2019-06-02 08:57:11,a***x,e48f3a6a41ff934e620940037d7c572e,0.06342098877380299
134,172.19,2019-06-02 08:50:12,a***m,e48f3a6a41ff934e620940037d7c572e,0.02199134088557964
135,39.03,2019-05-31 10:35:17,4***v ,e48f3a6a41ff934e620940037d7c572e,0.005083487457344552
136,112.23,2019-05-31 06:53:10,i***u ,e48f3a6a41ff934e620940037d7c572e,0.014617468545677147
137,32.53,2019-05-30 23:20:37,s***i,e48f3a6a41ff934e620940037d7c572e,0.004368495266232458
138,170.9,2019-05-30 00:57:18,P***7,e48f3a6a41ff934e620940037d7c572e,0.022950379372859733
139,21.59,2019-05-29 20:28:54,E***s ,e48f3a6a41ff934e620940037d7c572e,0.002774671961547853
140,51.32,2019-05-29 20:28:29,E***s ,e48f3a6a41ff934e620940037d7c572e,0.006595468507023429
141,33.15,2019-05-29 18:32:05,m***r ,e48f3a6a41ff934e620940037d7c572e,0.004260323090565601
142,37.73,2019-05-29 17:23:36,a***a,e48f3a6a41ff934e620940037d7c572e,0.00484892881469201
143,45.93,2019-05-29 16:08:45,4***v ,e48f3a6a41ff934e620940037d7c572e,0.005902764390638855
144,30.86,2019-05-29 16:08:36,4***v ,e48f3a6a41ff934e620940037d7c572e,0.0039660202285023965
145,45.93,2019-05-29 16:08:26,4***v ,e48f3a6a41ff934e620940037d7c572e,0.005902764390638855
146,107.78,2019-05-29 14:19:07,s***r ,e48f3a6a41ff934e620940037d7c572e,0.013851511997018416
147,177.29,2019-05-27 09:01:02,a***7,e48f3a6a41ff934e620940037d7c572e,0.02259939578579714
148,48.79,2019-05-26 18:46:23,z***k ,e48f3a6a41ff934e620940037d7c572e,0.006247199067849781
149,45.74,2019-05-26 18:30:20,s***i,e48f3a6a41ff934e620940037d7c572e,0.005856669099476307
150,46.08,2019-05-25 00:17:09,l***5,e48f3a6a41ff934e620940037d7c572e,0.006388908145580589
151,53.6,2019-05-24 14:56:30,W***9,e48f3a6a41ff934e620940037d7c572e,0.007507738853949267
152,25.26,2019-05-24 11:49:29,S***e ,e48f3a6a41ff934e620940037d7c572e,0.00353816200467833
153,95.11,2019-05-22 23:12:30,w***d,e48f3a6a41ff934e620940037d7c572e,0.013897656204336898
154,44.59,2019-05-22 22:25:29,w***t ,e48f3a6a41ff934e620940037d7c572e,0.0065155765971126305
155,159.92,2019-05-22 08:07:40,L***n,e48f3a6a41ff934e620940037d7c572e,0.023367818107428835
156,81.21,2019-05-21 21:33:29,g***i,e48f3a6a41ff934e620940037d7c572e,0.011385271067868609
157,150.26,2019-05-20 07:11:18,s***l,e48f3a6a41ff934e620940037d7c572e,0.020953257474341812
158,36.74,2019-05-18 11:32:23,C***5 ,e48f3a6a41ff934e620940037d7c572e,0.00562100302928307
159,61.25,2019-05-15 22:03:11,m***n,e48f3a6a41ff934e620940037d7c572e,0.00837664113785558
160,88.07,2019-05-15 14:58:32,b***l ,e48f3a6a41ff934e620940037d7c572e,0.012044584245076586
161,45.66,2019-05-15 01:19:14,F***1,e48f3a6a41ff934e620940037d7c572e,0.0062445295404814
162,39.96,2019-05-14 15:24:30,E***s ,e48f3a6a41ff934e620940037d7c572e,0.005608184918529746
163,81.09,2019-05-13 16:18:11,g***n,e48f3a6a41ff934e620940037d7c572e,0.011696235395932498
164,87.38,2019-05-13 07:28:58,O***p,e48f3a6a41ff934e620940037d7c572e,0.012603490552430405
165,53.6,2019-05-12 14:53:37,n***y,e48f3a6a41ff934e620940037d7c572e,0.00864516129032258
166,41.28,2019-05-12 14:48:10,n***y,e48f3a6a41ff934e620940037d7c572e,0.006658064516129033
167,18.01,2019-05-11 01:20:32,T***5,e48f3a6a41ff934e620940037d7c572e,0.0028473858120820223
168,46.52,2019-05-10 13:05:24,N***4,e48f3a6a41ff934e620940037d7c572e,0.00823100605116954
169,47.7,2019-05-10 10:32:40,n***y,e48f3a6a41ff934e620940037d7c572e,0.008439789093740048
170,28.74,2019-05-10 10:29:32,n***y,e48f3a6a41ff934e620940037d7c572e,0.005085105630064758
171,48.76,2019-05-10 09:00:11,C***5 ,e48f3a6a41ff934e620940037d7c572e,0.008627339962489825
172,36.1,2019-05-10 07:44:10,p***p ,e48f3a6a41ff934e620940037d7c572e,0.006387345624402845
173,34.34,2019-05-10 06:57:17,a***a,e48f3a6a41ff934e620940037d7c572e,0.006075940408365477
174,34.66,2019-05-09 14:58:15,b***l ,e48f3a6a41ff934e620940037d7c572e,0.006324817518248174
175,30.21,2019-05-09 11:58:36,w***z,e48f3a6a41ff934e620940037d7c572e,0.0055127737226277375
176,75.16,2019-05-09 09:04:58,x***s,e48f3a6a41ff934e620940037d7c572e,0.013715328467153284
177,72.01,2019-05-09 04:41:14,r***y,e48f3a6a41ff934e620940037d7c572e,0.01314051094890511
178,33.59,2019-05-08 18:26:41,k***z,e48f3a6a41ff934e620940037d7c572e,0.006334986703883221
179,66.36,2019-05-08 13:12:54,A***n,e48f3a6a41ff934e620940037d7c572e,0.012515323538841635
180,202.28,2019-05-07 22:12:35,U***r,e48f3a6a41ff934e620940037d7c572e,0.03937323600973236
181,289.58,2019-05-07 22:10:25,U***r,e48f3a6a41ff934e620940037d7c572e,0.05636593673965937
182,39.15,2019-05-07 15:41:19,J***3,e48f3a6a41ff934e620940037d7c572e,0.0076204379562043794
183,42.59,2019-05-07 12:22:49,m***1,e48f3a6a41ff934e620940037d7c572e,0.008290024330900245
184,45.93,2019-05-06 21:23:39,c***6 ,e48f3a6a41ff934e620940037d7c572e,0.009044009057792655
185,17.3,2019-05-06 20:38:08,l***9,e48f3a6a41ff934e620940037d7c572e,0.003406517672541105
186,17.13,2019-05-06 14:00:47,T***a,e48f3a6a41ff934e620940037d7c572e,0.0033730432214236486
187,47.77,2019-05-06 14:00:30,T***a,e48f3a6a41ff934e620940037d7c572e,0.00940632076400512
188,178.64,2019-05-06 13:59:53,T***a,e48f3a6a41ff934e620940037d7c572e,0.03517574086836664
189,66.17,2019-05-06 11:00:25,B***d,e48f3a6a41ff934e620940037d7c572e,0.013029437826129763
190,137.74,2019-05-06 10:18:09,s***s,e48f3a6a41ff934e620940037d7c572e,0.027122181746578718
191,52.13,2019-05-06 09:06:36,C***o,e48f3a6a41ff934e620940037d7c572e,0.010264841980899872
192,30.95,2019-05-06 09:06:02,C***o,e48f3a6a41ff934e620940037d7c572e,0.006094319188736832
193,83.36,2019-05-04 14:49:05,c***o,e48f3a6a41ff934e620940037d7c572e,0.01618515066790929
194,69.72,2019-05-03 15:01:46,g***3,e48f3a6a41ff934e620940037d7c572e,0.013799928743913543
195,106.93,2019-05-02 16:21:18,s***r ,e48f3a6a41ff934e620940037d7c572e,0.022166252072968493
196,11.58,2019-05-02 11:33:07,t***7,e48f3a6a41ff934e620940037d7c572e,0.002400497512437811
197,106.33,2019-05-02 06:12:12,s***r,e48f3a6a41ff934e620940037d7c572e,0.022041873963515753
198,55.32,2019-05-01 23:10:33,r***o,e48f3a6a41ff934e620940037d7c572e,0.011631867785277236
199,54.42,2019-05-01 18:33:01,d***h ,e48f3a6a41ff934e620940037d7c572e,0.011442629155364916
200,160.01,2019-05-01 13:04:11,P***9,e48f3a6a41ff934e620940037d7c572e,0.03364452574696693
201,28.87,2019-05-01 13:03:28,P***9,e48f3a6a41ff934e620940037d7c572e,0.006070354717298514
202,51.56,2019-04-30 19:02:31,j***h ,e48f3a6a41ff934e620940037d7c572e,0.01096647949634167
203,42.44,2019-04-30 18:10:45,E***s ,e48f3a6a41ff934e620940037d7c572e,0.009026714310022119
204,41.1,2019-04-30 10:16:42,t***n,e48f3a6a41ff934e620940037d7c572e,0.00874170495150587
205,47.03,2019-04-28 18:12:13,r***7,e48f3a6a41ff934e620940037d7c572e,0.01016073974852007
206,84.3,2019-04-27 22:16:44,r***s,e48f3a6a41ff934e620940037d7c572e,0.018106447871472142
207,98.6,2019-04-26 19:26:08,r***y,e48f3a6a41ff934e620940037d7c572e,0.021308322347805414
208,101.93,2019-04-26 17:41:02,s***r,e48f3a6a41ff934e620940037d7c572e,0.022027964471722172
209,34.1,2019-04-26 15:58:14,D***3 ,e48f3a6a41ff934e620940037d7c572e,0.007369308235904307
210,28.05,2019-04-26 12:38:35,E***s ,e48f3a6a41ff934e620940037d7c572e,0.006061850323082575
211,126.08,2019-04-26 10:33:36,s***s,e48f3a6a41ff934e620940037d7c572e,0.02724699068571305
212,34.04,2019-04-25 16:25:16,s***r ,e48f3a6a41ff934e620940037d7c572e,0.007367008613599965
213,39.76,2019-04-25 15:05:24,w***z,e48f3a6a41ff934e620940037d7c572e,0.008604943080985153
214,28.94,2019-04-24 17:14:22,l***0,e48f3a6a41ff934e620940037d7c572e,0.005923045435939419
215,111.91,2019-04-23 09:13:39,s***l,e48f3a6a41ff934e620940037d7c572e,0.022683233338738444
216,46.17,2019-04-21 09:57:24,N***4,e48f3a6a41ff934e620940037d7c572e,0.00978986874748203
217,6.27,2019-04-20 10:40:37,r***n,e48f3a6a41ff934e620940037d7c572e,0.001324181626187962
218,107.54,2019-04-20 10:22:46,M***s ,e48f3a6a41ff934e620940037d7c572e,0.022711721224920805
219,55.79,2019-04-18 11:47:06,r***o,e48f3a6a41ff934e620940037d7c572e,0.011870465329049555
220,153.06,2019-04-17 13:17:03,p***8,e48f3a6a41ff934e620940037d7c572e,0.033071886951448755
221,83.45,2019-04-17 12:11:00,s***s,e48f3a6a41ff934e620940037d7c572e,0.01803115749443616
222,128.1,2019-04-17 07:57:04,b***n,e48f3a6a41ff934e620940037d7c572e,0.02767874505736695
223,34.14,2019-04-14 21:38:19,D***3 ,e48f3a6a41ff934e620940037d7c572e,0.007475366761550252
224,63.27,2019-04-14 17:46:11,n***y,e48f3a6a41ff934e620940037d7c572e,0.013853733304138385
225,35.47,2019-04-14 15:41:05,m***7,e48f3a6a41ff934e620940037d7c572e,0.007766586380556164
226,64.51,2019-04-13 12:09:09,4***v ,e48f3a6a41ff934e620940037d7c572e,0.014334599915561186
227,44.54,2019-04-13 12:08:37,4***v ,e48f3a6a41ff934e620940037d7c572e,0.009897117969913116
228,79.89,2019-04-13 11:18:50,4***v ,e48f3a6a41ff934e620940037d7c572e,0.01775214985667622
229,44.57,2019-04-13 10:52:42,4***v ,e48f3a6a41ff934e620940037d7c572e,0.009903784192164967
230,53.1,2019-04-12 13:30:52,M***s ,e48f3a6a41ff934e620940037d7c572e,0.0118
231,54.39,2019-04-12 10:09:58,i***a,e48f3a6a41ff934e620940037d7c572e,0.012086666666666667
232,41.95,2019-04-10 11:00:15,N***4,e48f3a6a41ff934e620940037d7c572e,0.008872110483683355
233,43.93,2019-04-10 10:54:28,4***v ,e48f3a6a41ff934e620940037d7c572e,0.009290865638813104
234,30.67,2019-04-09 12:13:37,w***o ,e48f3a6a41ff934e620940037d7c572e,0.006646728647898923
235,39.94,2019-04-07 14:33:37,v***e,e48f3a6a41ff934e620940037d7c572e,0.008614070655221497
236,64.68,2019-04-07 14:31:03,v***e,e48f3a6a41ff934e620940037d7c572e,0.0139498770650908
237,83.59,2019-04-07 14:30:01,v***e,e48f3a6a41ff934e620940037d7c572e,0.01802829659664409
238,55.17,2019-04-06 11:25:24,s***s,e48f3a6a41ff934e620940037d7c572e,0.012258365551259831
239,155.66,2019-04-06 11:23:57,s***s,e48f3a6a41ff934e620940037d7c572e,0.034586499577834065
240,999.99,2019-04-06 10:19:09,r***7,e48f3a6a41ff934e620940037d7c572e,0.22219037461671776
241,66.46,2019-04-03 13:56:27,M***s ,e48f3a6a41ff934e620940037d7c572e,0.015018869630064855
242,128.01,2019-04-03 11:58:06,s***s,e48f3a6a41ff934e620940037d7c572e,0.028928159815597383
243,177.78,2019-04-02 16:24:32,r***y,e48f3a6a41ff934e620940037d7c572e,0.04065587266739846
244,1.01,2019-07-28 12:16:06,m***7,bfb668f04194a518765775bb6b9f04af,0.00011774992713494609
245,22.17,2019-07-22 11:44:55,g***9,bfb668f04194a518765775bb6b9f04af,0.002402236452881709
246,1.98,2019-07-21 16:50:22,2***t ,bfb668f04194a518765775bb6b9f04af,0.0002095482013779382
247,1.01,2019-07-20 14:09:24,W***8,bfb668f04194a518765775bb6b9f04af,0.00010512620348685922
248,3.02,2019-07-20 14:08:15,W***8,bfb668f04194a518765775bb6b9f04af,0.0003143377569607078
249,3.02,2019-07-20 14:07:33,W***8,bfb668f04194a518765775bb6b9f04af,0.0003143377569607078
250,19.43,2019-07-15 20:41:01,g***9,bfb668f04194a518765775bb6b9f04af,0.0020134715025906737
251,1.03,2019-07-12 17:28:32,l***6 ,bfb668f04194a518765775bb6b9f04af,9.823744849687167e-05
252,1.09,2019-07-10 13:51:10,c***3 ,bfb668f04194a518765775bb6b9f04af,0.00010130017379020641
253,0.98,2019-07-07 04:25:17,p***n ,bfb668f04194a518765775bb6b9f04af,9.586789794960087e-05
254,0.99,2019-07-04 13:49:45,c***n [,bfb668f04194a518765775bb6b9f04af,0.0001
255,0.86,2019-06-29 16:50:26,S***a ,bfb668f04194a518765775bb6b9f04af,8.233289294809198e-05
256,3.1,2019-06-25 13:59:36,G***2 ,bfb668f04194a518765775bb6b9f04af,0.00029978338233018723
257,5.3,2019-06-23 03:57:55,m***6,bfb668f04194a518765775bb6b9f04af,0.0005587946903961115
258,8.31,2019-06-17 20:35:05,T***h ,bfb668f04194a518765775bb6b9f04af,0.0009992784992784993
